partnerCode,year,hs_code,value,ctry_total_value,ctry_hs_share,cmdCode_clean,hs_desc,cluster_name
0,2021,6110,2502703.301,2314508249.803,0.0010813110306316766,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
0,2021,6112,27338.488,2314508249.803,1.1811791123374446e-05,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
0,2021,6113,14779.512,2314508249.803,6.38559486718527e-06,6113,Garments made up of knitted or crocheted fabrics,Low-growth / niche goods
0,2021,6114,658163.382,2314508249.803,0.00028436424111083627,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
0,2021,6115,8575968.835,2314508249.803,0.0037053092533716166,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
0,2021,6116,5951124.058,2314508249.803,0.002571226116176744,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
0,2021,6117,3640130.336,2314508249.803,0.0015727445932888038,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
0,2021,6201,3286641.797,2314508249.803,0.0014200173178383544,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
0,2021,6202,669525.484,2314508249.803,0.000289273319313935,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
0,2021,6203,1071025.516,2314508249.803,0.0004627443069564175,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
0,2021,6204,7985149.775,2314508249.803,0.003450041612804646,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
0,2021,6205,788010.628,2314508249.803,0.00034046568123793545,6205,Men's or boys' shirts,Low-growth / niche goods
0,2021,6206,3122928.526,2314508249.803,0.0013492838170984307,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
0,2021,6207,128844.321,2314508249.803,5.5668119139763975e-05,6207,"Men's or boys' singlets, underpants and similar articles",Low-growth / niche goods
0,2021,6208,226531.467,2314508249.803,9.787455586701032e-05,6208,"Women's or girls' singlets, slips and similar articles",Apparel growth / volatile
0,2021,6209,72705.447,2314508249.803,3.1412913307260125e-05,6209,Babies' garments and clothing accessories,Premium anomaly goods
0,2021,6210,176918.526,2314508249.803,7.643892650417578e-05,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
0,2021,6211,3244103.862,2314508249.803,0.001401638495899128,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
0,2021,6212,111460.942,2314508249.803,4.8157504735395535e-05,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
0,2021,6213,22910.005,2314508249.803,9.898433069724419e-06,6213,Handkerchiefs,Low-growth / niche goods
0,2021,6214,164699.04,2314508249.803,7.115940935359311e-05,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
0,2021,6215,7136.227,2314508249.803,3.0832583986716843e-06,6215,"Ties, bow ties and cravats",Apparel growth / volatile
0,2021,6216,183023.293,2314508249.803,7.907653516274055e-05,6216,"Gloves, mittens and mitts",Apparel growth / volatile
0,2021,6217,25717143.561,2314508249.803,0.01111127755245155,6217,Other made up clothing accessories,High-value expansion goods
0,2021,8517,22211373.29,2314508249.803,0.009596584195321198,8517,Telephone sets and communication apparatus,High-value expansion goods
0,2021,8523,15400920.565,2314508249.803,0.0066540789242427,8523,Storage media and recording media,High-value expansion goods
0,2021,8525,4123603.54,2314508249.803,0.0017816326817374627,8525,Transmission apparatus for radio or television,High-value expansion goods
0,2021,8526,2476752.778,2314508249.803,0.0010700989198076133,8526,Radar and radio navigational apparatus,High-value expansion goods
0,2021,8527,2760683.095,2314508249.803,0.0011927730632349124,8527,Radio-broadcast receivers,Low-growth / niche goods
0,2021,8536,62281801.02,2314508249.803,0.026909301803223703,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
0,2021,8543,19310443.352,2314508249.803,0.008343216470990594,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
0,2021,8544,312117613.979,2314508249.803,0.134852668598423,8544,"Insulated wire, cable and conductors",High-value expansion goods
0,2022,1901,80567941.511,2272327257.098,0.035456134788390346,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
0,2022,1902,299094107.667,2272327257.098,0.13162457420370624,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
0,2022,1904,36025307.264,2272327257.098,0.015853925596090456,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
0,2022,1905,61683311.332,2272327257.098,0.02714543476927529,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
0,2022,2101,34861639.082,2272327257.098,0.015341821462161205,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
0,2022,2103,128873456.078,2272327257.098,0.056714302781627014,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
0,2022,2104,9538195.732,2272327257.098,0.004197544918851731,2104,"Soups, broths and preparations therefor",High-value expansion goods
0,2022,2106,190663130.022,2272327257.098,0.08390654533867485,2106,Food preparations not elsewhere specified,High-value expansion goods
0,2022,3004,20307309.466,2272327257.098,0.008936789101379067,3004,Medicaments in measured doses or retail sale,High-value expansion goods
0,2022,3005,5455945.007,2272327257.098,0.0024010384023504666,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
0,2022,3006,1253623.367,2272327257.098,0.0005516913829573159,3006,Pharmaceutical goods,Postal-friendly core goods
0,2022,3303,744054.766,2272327257.098,0.0003274417290360878,3303,Perfumes and toilet waters,Apparel growth / volatile
0,2022,3304,213929327.77,2272327257.098,0.0941454744697338,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
0,2022,3305,44523885.344,2272327257.098,0.019593958222752502,3305,Hair preparations,Postal-friendly core goods
0,2022,3306,14694065.307,2272327257.098,0.006466526888281867,3306,Oral or dental hygiene preparations,High-value expansion goods
0,2022,3307,87434130.592,2272327257.098,0.03847778981609477,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
0,2022,3923,297069140.415,2272327257.098,0.13073343176562888,3923,Plastic packing and conveyance articles,Postal-friendly core goods
0,2022,3924,16245687.632,2272327257.098,0.007149360894762775,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
0,2022,3926,119929609.946,2272327257.098,0.052778317723109425,3926,Other articles of plastics,Postal-friendly core goods
0,2022,4901,29166469.269,2272327257.098,0.01283550561561658,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
0,2022,4902,27046088.761,2272327257.098,0.011902373954507191,4902,"Newspapers, journals and periodicals",High-value expansion goods
0,2022,4903,232761.795,2272327257.098,0.00010243321875092112,4903,"Children's picture, drawing or colouring books",Apparel growth / volatile
0,2022,4909,276984.096,2272327257.098,0.00012189445650259801,4909,Printed postcards and greeting cards,High-value expansion goods
0,2022,4911,6991724.078,2272327257.098,0.0030769001499058564,4911,Other printed matter,High-value expansion goods
0,2022,6101,873615.895,2272327257.098,0.0003844586611682417,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
0,2022,6102,88657.649,2272327257.098,3.901623268526256e-05,6102,"Women's or girls' overcoats, knitted or crocheted",Low-growth / niche goods
0,2022,6104,2154856.615,2272327257.098,0.0009483038185934441,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
0,2022,6106,1652966.895,2272327257.098,0.0007274334670926809,6106,"Women's or girls' blouses and shirts, knitted or crocheted",Apparel growth / volatile
0,2022,6107,594259.684,2272327257.098,0.00026152029032954166,6107,"Men's or boys' underpants, nightshirts and similar articles",Low-growth / niche goods
0,2022,6108,267145.559,2272327257.098,0.00011756473816239518,6108,"Women's or girls' slips, panties, nightdresses and similar articles",Apparel growth / volatile
0,2022,6109,12980066.033,2272327257.098,0.005712234447065034,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
0,2022,6110,2500533.598,2272327257.098,0.0011004284660975478,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
0,2022,6111,193397.287,2272327257.098,8.510978618765881e-05,6111,"Babies' garments and clothing accessories, knitted or crocheted",Premium anomaly goods
0,2022,6112,44570.828,2272327257.098,1.961461662741379e-05,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
0,2022,6113,8370.132,2272327257.098,3.6835064024578638e-06,6113,Garments made up of knitted or crocheted fabrics,Low-growth / niche goods
0,2022,6114,1387760.021,2272327257.098,0.0006107219004943482,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
0,2022,6115,4834212.422,2272327257.098,0.002127427907621808,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
0,2022,6116,5562492.28,2272327257.098,0.0024479274552662304,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
0,2022,6117,4093474.737,2272327257.098,0.001801445951155731,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
0,2022,6201,2220606.257,2272327257.098,0.0009772387538210263,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
0,2022,6202,684508.681,2272327257.098,0.00030123683939530313,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
0,2022,6203,689110.652,2272327257.098,0.0003032620630886004,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
0,2022,6204,9303619.97,2272327257.098,0.004094313414116987,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
0,2022,6205,1679177.498,2272327257.098,0.0007389681625984126,6205,Men's or boys' shirts,Low-growth / niche goods
0,2022,6206,2469174.14,2272327257.098,0.0010866278755787115,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
0,2022,6207,135578.836,2272327257.098,5.966518932363131e-05,6207,"Men's or boys' singlets, underpants and similar articles",Low-growth / niche goods
0,2022,6208,648958.631,2272327257.098,0.00028559206380721243,6208,"Women's or girls' singlets, slips and similar articles",Apparel growth / volatile
0,2022,6209,61175.376,2272327257.098,2.6921903880221618e-05,6209,Babies' garments and clothing accessories,Premium anomaly goods
0,2022,6210,232627.174,2272327257.098,0.00010237397508362825,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
0,2022,6211,2342706.391,2272327257.098,0.0010309722702494363,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
0,2022,6212,105292.999,2272327257.098,4.633707520389039e-05,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
0,2022,6213,22220.535,2272327257.098,9.778756528396332e-06,6213,Handkerchiefs,Low-growth / niche goods
0,2022,6214,146973.137,2272327257.098,6.467956432811535e-05,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
0,2022,6215,6272.93,2272327257.098,2.7605750801982583e-06,6215,"Ties, bow ties and cravats",Apparel growth / volatile
0,2022,6216,271868.041,2272327257.098,0.00011964299603007183,6216,"Gloves, mittens and mitts",Apparel growth / volatile
0,2022,6217,24336791.192,2272327257.098,0.010710073171009986,6217,Other made up clothing accessories,High-value expansion goods
0,2022,8517,15365033.705,2272327257.098,0.006761804954372091,8517,Telephone sets and communication apparatus,High-value expansion goods
0,2022,8523,19323000.492,2272327257.098,0.008503616911534782,8523,Storage media and recording media,High-value expansion goods
0,2022,8526,3187760.879,2272327257.098,0.0014028617000665232,8526,Radar and radio navigational apparatus,High-value expansion goods
0,2022,8527,3005407.766,2272327257.098,0.001322612205883681,8527,Radio-broadcast receivers,Low-growth / niche goods
0,2022,8536,65595000.343,2272327257.098,0.028866880920476082,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
0,2022,8543,20550797.109,2272327257.098,0.009043942524038338,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
0,2022,8544,336099318.43,2272327257.098,0.14790973323940762,8544,"Insulated wire, cable and conductors",High-value expansion goods
0,2023,1901,81811579.903,2315217745.554,0.03533645164050157,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
0,2023,1902,327509394.241,2315217745.554,0.14145943502287361,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
0,2023,1904,42918757.941,2315217745.554,0.018537676649817716,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
0,2023,1905,65763080.49,2315217745.554,0.0284047064757893,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
0,2023,2101,37752896.562,2315217745.554,0.016306412921418864,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
0,2023,2103,131823728.97,2315217745.554,0.056937939951067704,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
0,2023,2104,9447470.745,2315217745.554,0.0040805970683070025,2104,"Soups, broths and preparations therefor",High-value expansion goods
0,2023,2106,197702763.954,2315217745.554,0.08539273005040501,2106,Food preparations not elsewhere specified,High-value expansion goods
